"date","raw_name","series_id","country","arrivals","year","month","period","unit","source","indexed_arrivals","zscore_arrivals"
2017-07-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",54124,2017,7,"pre_covid","Person","Singapore Tourism Board",157.17272621675,1.86671917078299
2017-08-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",55265,2017,8,"pre_covid","Person","Singapore Tourism Board",160.486119177605,1.93775956674316
2017-09-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",31937,2017,9,"pre_covid","Person","Singapore Tourism Board",92.7430595888024,0.485322794649507
2017-10-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",32964,2017,10,"pre_covid","Person","Singapore Tourism Board",95.7254036473458,0.549265377165804
2017-11-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",33174,2017,11,"pre_covid","Person","Singapore Tourism Board",96.3352305726565,0.562340296667676
2017-12-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",36712,2017,12,"pre_covid","Person","Singapore Tourism Board",106.609362295272,0.782621559513497
2018-01-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",29758,2018,1,"pre_covid","Person","Singapore Tourism Board",86.4153792542688,0.349654939437227
2018-02-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",36433,2018,2,"pre_covid","Person","Singapore Tourism Board",105.799163665931,0.765250595032439
2018-03-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",41979,2018,3,"pre_covid","Person","Singapore Tourism Board",121.904402369613,1.11055299292473
2018-04-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",41414,2018,4,"pre_covid","Person","Singapore Tourism Board",120.263677546753,1.07537523331255
2018-05-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",36379,2018,5,"pre_covid","Person","Singapore Tourism Board",105.642351027994,0.761888472874815
2018-06-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",38115,2018,6,"pre_covid","Person","Singapore Tourism Board",110.683586943896,0.869974474090289
2018-07-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",52507,2018,7,"pre_covid","Person","Singapore Tourism Board",152.477058891857,1.76604229061857
2018-08-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",56484,2018,8,"pre_covid","Person","Singapore Tourism Board",164.026019282147,2.01365636137545
2018-09-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",35588,2018,9,"pre_covid","Person","Singapore Tourism Board",103.34533627599,0.712639609417764
2018-10-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",34865,2018,10,"pre_covid","Person","Singapore Tourism Board",101.245789290278,0.667624529418463
2018-11-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",32620,2018,11,"pre_covid","Person","Singapore Tourism Board",94.7264490649321,0.527847413791309
2018-12-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",36982,2018,12,"pre_covid","Person","Singapore Tourism Board",107.393425484958,0.799432170301618
2019-01-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",30056,2019,1,"pre_covid","Person","Singapore Tourism Board",87.2807527006621,0.368208872825597
2019-02-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",38921,2019,2,"pre_covid","Person","Singapore Tourism Board",113.024160761993,0.920157260368902
2019-03-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",34355,2019,3,"pre_covid","Person","Singapore Tourism Board",99.7647810430944,0.635871153485345
2019-04-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",52206,2019,4,"pre_covid","Person","Singapore Tourism Board",151.602973632245,1.74730157266589
2019-05-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",36429,2019,5,"pre_covid","Person","Singapore Tourism Board",105.787547914973,0.765001548946689
2019-06-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",36226,2019,6,"pre_covid","Person","Singapore Tourism Board",105.198048553839,0.75236246009488
2019-07-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",50820,2019,7,"pre_covid","Person","Singapore Tourism Board",147.578115925195,1.66100710395354
2019-08-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",52768,2019,8,"pre_covid","Person","Singapore Tourism Board",153.234986641886,1.78229254771376
2019-09-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",35351,2019,9,"pre_covid","Person","Singapore Tourism Board",102.657103031711,0.69788362883708
2019-10-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",36073,2019,10,"pre_covid","Person","Singapore Tourism Board",104.753746079684,0.742836447314944
2019-11-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",40383,2019,11,"pre_covid","Person","Singapore Tourism Board",117.269717737252,1.0111836047105
2019-12-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",44954,2019,12,"pre_covid","Person","Singapore Tourism Board",130.543617144848,1.29578101920125
2020-01-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",38681,2020,1,"pre_covid","Person","Singapore Tourism Board",112.327215704495,0.905214495223905
2020-02-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",12808,2020,2,"covid_shock","Person","Singapore Tourism Board",37.1936345684749,-0.705677848928143
2020-03-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",5315,2020,3,"covid_shock","Person","Singapore Tourism Board",15.4344290858404,-1.17220342905922
2020-04-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",13,2020,4,"covid_shock","Person","Singapore Tourism Board",0.0377511906144732,-1.50231401572076
2020-05-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",2,2020,5,"covid_shock","Person","Singapore Tourism Board",0.00580787547914973,-1.50299889245658
2020-06-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",68,2020,6,"covid_shock","Person","Singapore Tourism Board",0.197467766291091,-1.4988896320417
2020-07-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",333,2020,7,"covid_shock","Person","Singapore Tourism Board",0.967011267278429,-1.48239032886077
2020-08-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",342,2020,8,"covid_shock","Person","Singapore Tourism Board",0.993146706934603,-1.48182997516783
2020-09-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",291,2020,9,"covid_shock","Person","Singapore Tourism Board",0.845045882216285,-1.48500531276114
2020-10-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",300,2020,10,"covid_shock","Person","Singapore Tourism Board",0.871181321872459,-1.4844449590682
2020-11-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",313,2020,11,"covid_shock","Person","Singapore Tourism Board",0.908932512486932,-1.48363555928952
2020-12-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",510,2020,12,"covid_shock","Person","Singapore Tourism Board",1.48100824718318,-1.47137003956633
2021-01-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",288,2021,1,"covid_shock","Person","Singapore Tourism Board",0.836334068997561,-1.48519209732545
2021-02-01,"Visitor Arrivals: Hong Kong SAR (China)","hong.kong.sar..china.","Hong Kong SAR (China)",245,2021,2,"covid_shock","Person","Singapore Tourism Board",0.711464746195842,-1.48786934274727
